YearWeekISO,Region,ReportingCountry,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,TotalDoses,Population,Denominator
2021-W11,PL21,PL,27182,0.0,15079,0,42261,37958138,2725922.0
2021-W11,PL22,PL,32919,0.0,18271,2,51192,37958138,3705960.0
2021-W11,PL41,PL,23279,0.0,13325,0,36604,37958138,2803093.0
2021-W11,PL42,PL,12891,0.0,6849,0,19740,37958138,1381726.0
2021-W11,PL43,PL,7585,0.0,3561,0,11146,37958138,819729.0
2021-W11,PL51,PL,28162,0.0,14896,0,43058,37958138,2371693.0
2021-W11,PL52,PL,7789,0.0,4247,0,12036,37958138,786355.0
2021-W11,PL61,PL,15104,0.0,8235,0,23339,37958138,1679966.0
2021-W11,PL62,PL,11758,0.0,7300,0,19058,37958138,1141615.0
2021-W11,PL63,PL,21264,0.0,12705,0,33969,37958138,1856577.0
2021-W11,PL71,PL,20564,0.0,12243,0,32807,37958138,2026852.0
2021-W11,PL72,PL,7886,0.0,4756,0,12642,37958138,1016552.0
2021-W11,PL81,PL,18641,0.0,9991,0,28632,37958138,1719530.0
2021-W11,PL82,PL,18985,0.0,9597,0,28582,37958138,1701879.0
2021-W11,PL84,PL,10221,0.0,6645,0,16866,37958138,945809.0
2021-W11,PL92X,PL,47150,0.0,27479,0,74629,37958138,
2021-W11,PT,PT,77560,0.0,108028,9,185597,10295909,8578859.0
2021-W11,PTCSR01,PT,3666,0.0,7717,0,11383,10295909,
2021-W11,PTCSR02,PT,2633,0.0,2993,0,5626,10295909,
2021-W11,PTCSR04,PT,16412,0.0,24068,2,40482,10295909,
2021-W11,PTCSR05,PT,25356,0.0,28808,2,54166,10295909,
2021-W11,PTCSR06,PT,3102,0.0,2347,0,5449,10295909,
2021-W11,PTCSR07,PT,26373,0.0,42068,5,68446,10295909,
2021-W11,RO,RO,299234,0.0,61745,0,360979,19328838,15684219.0
2021-W11,SE,SE,117998,0.0,54591,0,172589,10327589,8147081.0
2021-W11,SE11,SE,23805,0.0,14677,0,38482,10327589,1855822.0
2021-W11,SE12,SE,23881,0.0,10539,0,34420,10327589,1362792.0
2021-W11,SE21,SE,9962,0.0,5653,0,15615,10327589,687126.0
2021-W11,SE22,SE,18833,0.0,4409,0,23242,10327589,1207724.0
2021-W11,SE23,SE,19485,0.0,8359,0,27844,10327589,1625707.0
2021-W11,SE31,SE,12197,0.0,6330,0,18527,10327589,686596.0
2021-W11,SE32,SE,4985,0.0,3087,0,8072,10327589,300294.0
2021-W11,SE33,SE,4850,0.0,1525,0,6375,10327589,421020.0
2021-W11,SI,SI,10740,0.0,19764,0,30504,2095861,1724466.0
2021-W11,SK,SK,108488,0.0,22205,0,130693,5457873,4437897.0
2021-W11,UNK,FR,336,0.0,173,0,509,67320216,
2021-W12,AT,AT,147617,0.0,88505,0,236122,8901064,7358443.0
2021-W12,BE,BE,241098,0.0,62240,0,303338,11522440,9202196.0
2021-W12,BG,BG,50647,0.0,16990,0,67637,6951482,5761802.0
2021-W12,CY,CY,12359,0.0,3942,0,16301,888005,717452.0
2021-W12,CZ,CZ,139818,0.0,84941,0,224759,10693939,8694474.0
2021-W12,DE,DE,1492167,0.0,530659,0,2022826,83166711,69488809.0
2021-W12,DK,DK,54798,0.0,51378,0,106176,5822763,4666625.0
2021-W12,EE,EE,30628,0.0,3841,0,34469,1328976,1071932.0
2021-W12,EL,EL,79536,0.0,88757,0,168293,10718565,8864187.0
2021-W12,ES,ES,737172,1606.0,465507,0,1202679,47332614,39006858.0
2021-W12,FI,FI,107487,0.0,919,0,108406,5525292,4476235.0
2021-W12,FI19,FI,26022,0.0,79,0,26101,5525292,1115634.0
2021-W12,FI1B,FI,32067,0.0,131,0,32198,5525292,1358542.0
2021-W12,FI1C,FI,27056,0.0,93,0,27149,5525292,947446.0
2021-W12,FI1D,FI,21795,0.0,599,0,22394,5525292,1030639.0
2021-W12,FI20,FI,504,0.0,14,0,518,5525292,23974.0
2021-W12,FR,FR,1584953,0.0,215659,0,1800612,67320216,52780048.0
2021-W12,FR1,FR,273156,0.0,18364,0,291520,67320216,
2021-W12,FRB,FR,52825,0.0,9932,0,62757,67320216,
2021-W12,FRC,FR,82751,0.0,4321,0,87072,67320216,
2021-W12,FRD,FR,87056,0.0,8254,0,95310,67320216,
2021-W12,FRE,FR,156665,0.0,26210,0,182875,67320216,
2021-W12,FRF,FR,130601,0.0,28402,0,159003,67320216,
2021-W12,FRG,FR,81380,0.0,11405,0,92785,67320216,
2021-W12,FRH,FR,80264,0.0,15743,0,96007,67320216,
2021-W12,FRI,FR,158269,0.0,19712,0,177981,67320216,
2021-W12,FRJ,FR,142035,0.0,19428,0,161463,67320216,
2021-W12,FRK,FR,186801,0.0,25831,0,212632,67320216,
2021-W12,FRL,FR,131483,0.0,22176,0,153659,67320216,
2021-W12,FRM,FR,10789,0.0,1833,0,12622,67320216,
2021-W12,FRY1,FR,1750,0.0,584,0,2334,67320216,323171.0
2021-W12,FRY2,FR,2374,0.0,574,0,2948,67320216,290362.0
2021-W12,FRY3,FR,998,0.0,990,0,1988,67320216,178463.0
2021-W12,FRY4,FR,4742,0.0,3017,0,7759,67320216,625167.0
2021-W12,FRY5,FR,701,0.0,818,0,1519,67320216,137751.0
2021-W12,HR,HR,50241,0.0,7925,33,58199,4058165,3360840.0
2021-W12,HU,HU,327138,0.0,206360,0,533498,9769526,8060478.0
2021-W12,IE,IE,84327,0.0,41507,0,125834,4964440,3762805.0
2021-W12,IS,IS,7463,0.0,5668,0,13131,364134,282770.0
2021-W12,IT,IT,1064515,0.0,473844,0,1538359,59641488,50208329.0
2021-W12,ITC1,IT,49882,0.0,56497,0,106379,59641488,3671695.0
2021-W12,ITC2,IT,2513,0.0,662,0,3175,59641488,105478.0
2021-W12,ITC3,IT,29877,0.0,17985,0,47862,59641488,1319939.0
2021-W12,ITC4,IT,179398,0.0,69489,0,248887,59641488,8401504.0
2021-W12,ITF1,IT,19296,0.0,13653,0,32949,59641488,1101145.0
2021-W12,ITF2,IT,8422,0.0,4398,0,12820,59641488,259104.0
2021-W12,ITF3,IT,101633,0.0,20290,0,121923,59641488,4705645.0
2021-W12,ITF4,IT,31534,0.0,35897,0,67431,59641488,3323846.0
2021-W12,ITF5,IT,5661,0.0,1186,0,6847,59641488,472505.0
2021-W12,ITF6,IT,22497,0.0,16415,0,38912,59641488,1590449.0
2021-W12,ITG1,IT,86728,0.0,36996,0,123724,59641488,4060763.0
2021-W12,ITG2,IT,34712,0.0,6134,45,40891,59641488,1393810.0
2021-W12,ITH1,IT,8435,0.0,3531,3,11969,59641488,432245.0
2021-W12,ITH2,IT,10588,0.0,4167,0,14755,59641488,451813.0
2021-W12,ITH3,IT,139465,0.0,37258,0,176723,59641488,4105614.0
2021-W12,ITH4,IT,18625,0.0,11225,0,29850,59641488,1031961.0
2021-W12,ITH5,IT,86328,0.0,42883,0,129211,59641488,3768739.0
2021-W12,ITI1,IT,63578,0.0,25826,0,89404,59641488,3144823.0
2021-W12,ITI2,IT,19222,0.0,5799,0,25021,59641488,740527.0
2021-W12,ITI3,IT,21589,0.0,20551,0,42140,59641488,1284174.0
2021-W12,ITI4,IT,124532,0.0,42979,0,167511,59641488,4842550.0
2021-W12,LI,LI,725,0.0,399,0,1124,38747,31907.0
2021-W12,LT,LT,48716,0.0,25970,0,74686,2794090,2295269.0
2021-W12,LT01,LT,0,0.0,0,0,0,2794090,664811.0
2021-W12,LT02,LT,48716,0.0,25970,0,74686,2794090,1630458.0
2021-W12,LU,LU,9473,0.0,2832,0,12305,626108,506569.0
2021-W12,LV,LV,20964,0.0,2992,0,23956,1907675,1548218.0
2021-W12,MT,MT,17377,0.0,6075,0,23452,514564,432616.0
2021-W12,NL,NL,0,0.0,0,281829,281829,17407585,14070340.0
2021-W12,NO,NO,108113,0.0,7954,0,116067,5367580,4248972.0
2021-W12,PL,PL,639150,0.0,204676,1,843827,37958138,31044901.0
2021-W12,PL21,PL,47606,0.0,14509,0,62115,37958138,2725922.0
2021-W12,PL22,PL,68390,0.0,22345,1,90736,37958138,3705960.0
2021-W12,PL41,PL,53048,0.0,20838,0,73886,37958138,2803093.0
2021-W12,PL42,PL,27115,0.0,7021,0,34136,37958138,1381726.0
2021-W12,PL43,PL,19701,0.0,4537,0,24238,37958138,819729.0
2021-W12,PL51,PL,54023,0.0,17302,0,71325,37958138,2371693.0
2021-W12,PL52,PL,16797,0.0,4711,0,21508,37958138,786355.0
2021-W12,PL61,PL,33999,0.0,8517,0,42516,37958138,1679966.0
2021-W12,PL62,PL,25605,0.0,7090,0,32695,37958138,1141615.0
2021-W12,PL63,PL,36544,0.0,14315,0,50859,37958138,1856577.0
2021-W12,PL71,PL,40292,0.0,12627,0,52919,37958138,2026852.0
2021-W12,PL72,PL,21296,0.0,5944,0,27240,37958138,1016552.0
2021-W12,PL81,PL,35360,0.0,12837,0,48197,37958138,1719530.0
2021-W12,PL82,PL,37720,0.0,12539,0,50259,37958138,1701879.0
2021-W12,PL84,PL,19278,0.0,8344,0,27622,37958138,945809.0
2021-W12,PL92X,PL,102376,0.0,31200,0,133576,37958138,
2021-W12,PT,PT,267932,0.0,29889,1,297822,10295909,8578859.0
2021-W12,PTCSR01,PT,11803,0.0,2095,0,13898,10295909,
2021-W12,PTCSR02,PT,9306,0.0,4277,0,13583,10295909,
2021-W12,PTCSR03,PT,17862,0.0,9569,1,27432,10295909,
2021-W12,PTCSR04,PT,47365,0.0,4229,0,51594,10295909,
2021-W12,PTCSR05,PT,87934,0.0,7395,0,95329,10295909,
2021-W12,PTCSR06,PT,5273,0.0,182,0,5455,10295909,
2021-W12,PTCSR07,PT,88080,0.0,2138,0,90218,10295909,
2021-W12,RO,RO,192195,0.0,200048,0,392243,19328838,15684219.0
2021-W12,SE,SE,126595,0.0,65867,0,192462,10327589,8147081.0
2021-W12,SE11,SE,26124,0.0,12551,0,38675,10327589,1855822.0
2021-W12,SE12,SE,22001,0.0,14819,0,36820,10327589,1362792.0
2021-W12,SE21,SE,11059,0.0,6147,0,17206,10327589,687126.0
2021-W12,SE22,SE,18608,0.0,6737,0,25345,10327589,1207724.0
2021-W12,SE23,SE,25833,0.0,9864,0,35697,10327589,1625707.0
2021-W12,SE31,SE,13896,0.0,7871,0,21767,10327589,686596.0
2021-W12,SE32,SE,2195,0.0,3973,0,6168,10327589,300294.0
2021-W12,SE33,SE,6879,0.0,3901,0,10780,10327589,421020.0
2021-W12,SI,SI,45501,0.0,8005,0,53506,2095861,1724466.0
2021-W12,SK,SK,109496,0.0,16695,0,126191,5457873,4437897.0
2021-W12,UNK,FR,313,0.0,226,0,539,67320216,
2021-W13,AT,AT,137734,0.0,76059,0,213793,8901064,7358443.0
2021-W13,BE,BE,266912,0.0,59831,0,326743,11522440,9202196.0
2021-W13,BG,BG,54366,0.0,12663,0,67029,6951482,5761802.0
2021-W13,CY,CY,9970,0.0,6414,0,16384,888005,717452.0
2021-W13,CZ,CZ,102657,0.0,132517,0,235174,10693939,8694474.0
2021-W13,DE,DE,1290254,0.0,561513,0,1851767,83166711,69488809.0
2021-W13,DK,DK,85602,0.0,40166,0,125768,5822763,4666625.0
2021-W13,EE,EE,40215,0.0,7917,0,48132,1328976,1071932.0
2021-W13,EL,EL,114429,0.0,110189,0,224618,10718565,8864187.0
2021-W13,ES,ES,1010427,1352.0,255942,0,1266369,47332614,39006858.0
2021-W13,FI,FI,129344,0.0,1159,0,130503,5525292,4476235.0
2021-W13,FI19,FI,34745,0.0,140,0,34885,5525292,1115634.0
2021-W13,FI1B,FI,37370,0.0,329,0,37699,5525292,1358542.0
2021-W13,FI1C,FI,29216,0.0,405,0,29621,5525292,947446.0
2021-W13,FI1D,FI,27921,0.0,279,0,28200,5525292,1030639.0
2021-W13,FI20,FI,36,0.0,6,0,42,5525292,23974.0
2021-W13,FR,FR,1466727,0.0,448539,0,1915266,67320216,52780048.0
2021-W13,FR1,FR,214482,0.0,97397,0,311879,67320216,
2021-W13,FRB,FR,52510,0.0,14761,0,67271,67320216,
2021-W13,FRC,FR,66070,0.0,18917,0,84987,67320216,
2021-W13,FRD,FR,82389,0.0,24482,0,106871,67320216,
2021-W13,FRE,FR,126666,0.0,58250,0,184916,67320216,
2021-W13,FRF,FR,106392,0.0,41313,0,147705,67320216,
2021-W13,FRG,FR,81237,0.0,16222,0,97459,67320216,
2021-W13,FRH,FR,80755,0.0,20996,0,101751,67320216,
2021-W13,FRI,FR,163353,0.0,30597,0,193950,67320216,
2021-W13,FRJ,FR,154891,0.0,27991,0,182882,67320216,
2021-W13,FRK,FR,177607,0.0,50802,0,228409,67320216,
2021-W13,FRL,FR,136159,0.0,37803,0,173962,67320216,
2021-W13,FRM,FR,9677,0.0,4957,0,14634,67320216,
2021-W13,FRY1,FR,1451,0.0,584,0,2035,67320216,323171.0
2021-W13,FRY2,FR,5293,0.0,764,0,6057,67320216,290362.0
2021-W13,FRY3,FR,1348,0.0,1301,0,2649,67320216,178463.0
2021-W13,FRY4,FR,4588,0.0,3525,0,8113,67320216,625167.0
2021-W13,FRY5,FR,1460,0.0,819,0,2279,67320216,137751.0
2021-W13,HR,HR,50805,0.0,10608,216,61629,4058165,3360840.0
2021-W13,HU,HU,440829,0.0,223572,0,664401,9769526,8060478.0
2021-W13,IE,IE,80062,0.0,46531,0,126593,4964440,3762805.0
2021-W13,IS,IS,4833,0.0,3607,0,8440,364134,282770.0
2021-W13,IT,IT,1148045,0.0,461027,0,1609072,59641488,50208329.0
2021-W13,ITC1,IT,66878,0.0,50738,0,117616,59641488,3671695.0
2021-W13,ITC2,IT,3983,0.0,218,0,4201,59641488,105478.0
2021-W13,ITC3,IT,46078,0.0,15390,0,61468,59641488,1319939.0
2021-W13,ITC4,IT,151841,0.0,70774,0,222615,59641488,8401504.0
2021-W13,ITF1,IT,24419,0.0,11831,0,36250,59641488,1101145.0
2021-W13,ITF2,IT,7489,0.0,3343,0,10832,59641488,259104.0
2021-W13,ITF3,IT,113278,0.0,17112,0,130390,59641488,4705645.0
2021-W13,ITF4,IT,42440,0.0,31633,0,74073,59641488,3323846.0
2021-W13,ITF5,IT,12723,0.0,3536,0,16259,59641488,472505.0
2021-W13,ITF6,IT,25311,0.0,21674,0,46985,59641488,1590449.0
2021-W13,ITG1,IT,66638,0.0,28014,0,94652,59641488,4060763.0
2021-W13,ITG2,IT,30304,0.0,11590,45,41939,59641488,1393810.0
2021-W13,ITH1,IT,4570,0.0,4518,539,9627,59641488,432245.0
2021-W13,ITH2,IT,9577,0.0,3867,0,13444,59641488,451813.0
2021-W13,ITH3,IT,141153,0.0,37786,0,178939,59641488,4105614.0
2021-W13,ITH4,IT,28897,0.0,6053,0,34950,59641488,1031961.0
2021-W13,ITH5,IT,97202,0.0,24743,0,121945,59641488,3768739.0
2021-W13,ITI1,IT,106494,0.0,34304,0,140798,59641488,3144823.0
2021-W13,ITI2,IT,13512,0.0,8232,0,21744,59641488,740527.0
2021-W13,ITI3,IT,32245,0.0,14313,0,46558,59641488,1284174.0
2021-W13,ITI4,IT,123013,0.0,46437,0,169450,59641488,4842550.0
2021-W13,LI,LI,482,0.0,532,0,1014,38747,31907.0
2021-W13,LT,LT,63853,0.0,25332,0,89185,2794090,2295269.0
2021-W13,LT01,LT,0,0.0,0,0,0,2794090,664811.0
2021-W13,LT02,LT,63853,0.0,25332,0,89185,2794090,1630458.0
2021-W13,LU,LU,15239,0.0,4093,0,19332,626108,506569.0
2021-W13,LV,LV,16885,0.0,2943,0,19828,1907675,1548218.0
2021-W13,MT,MT,22100,0.0,7757,0,29857,514564,432616.0
2021-W13,NL,NL,0,0.0,0,450325,450325,17407585,14070340.0
2021-W13,NO,NO,86654,0.0,13050,0,99704,5367580,4248972.0
2021-W13,PL,PL,667746,0.0,77677,1,745424,37958138,31044901.0
2021-W13,PL21,PL,47136,0.0,4063,0,51199,37958138,2725922.0
2021-W13,PL22,PL,75806,0.0,8386,1,84193,37958138,3705960.0
2021-W13,PL41,PL,58334,0.0,8335,0,66669,37958138,2803093.0
2021-W13,PL42,PL,30995,0.0,2772,0,33767,37958138,1381726.0
2021-W13,PL43,PL,22546,0.0,1818,0,24364,37958138,819729.0
2021-W13,PL51,PL,49573,0.0,8647,0,58220,37958138,2371693.0
2021-W13,PL52,PL,15599,0.0,1725,0,17324,37958138,786355.0
2021-W13,PL61,PL,34113,0.0,2255,0,36368,37958138,1679966.0
2021-W13,PL62,PL,25426,0.0,3452,0,28878,37958138,1141615.0
2021-W13,PL63,PL,39579,0.0,7252,0,46831,37958138,1856577.0
2021-W13,PL71,PL,43204,0.0,3667,0,46871,37958138,2026852.0
2021-W13,PL72,PL,19882,0.0,1051,0,20933,37958138,1016552.0
2021-W13,PL81,PL,37612,0.0,4926,0,42538,37958138,1719530.0
2021-W13,PL82,PL,41397,0.0,4432,0,45829,37958138,1701879.0
2021-W13,PL84,PL,20433,0.0,3901,0,24334,37958138,945809.0
2021-W13,PL92X,PL,106111,0.0,10995,0,117106,37958138,
2021-W13,PT,PT,135891,0.0,83775,10,219676,10295909,8578859.0
2021-W13,PTCSR01,PT,6096,0.0,6231,0,12327,10295909,
2021-W13,PTCSR02,PT,4134,0.0,2901,0,7035,10295909,
2021-W13,PTCSR03,PT,1849,0.0,729,1,2579,10295909,
2021-W13,PTCSR04,PT,24081,0.0,16610,3,40694,10295909,
2021-W13,PTCSR05,PT,44785,0.0,23647,5,68437,10295909,
2021-W13,PTCSR06,PT,1204,0.0,1260,0,2464,10295909,
2021-W13,PTCSR07,PT,53425,0.0,32387,1,85813,10295909,
2021-W13,RO,RO,170617,0.0,222735,0,393352,19328838,15684219.0
2021-W13,SE,SE,170131,0.0,58371,0,228502,10327589,8147081.0
2021-W13,SE11,SE,29792,0.0,10258,0,40050,10327589,1855822.0
2021-W13,SE12,SE,30596,0.0,9859,0,40455,10327589,1362792.0
2021-W13,SE21,SE,18189,0.0,3463,0,21652,10327589,687126.0
2021-W13,SE22,SE,21551,0.0,8357,0,29908,10327589,1207724.0
2021-W13,SE23,SE,27265,0.0,14744,0,42009,10327589,1625707.0
2021-W13,SE31,SE,25849,0.0,5510,0,31359,10327589,686596.0
2021-W13,SE32,SE,6176,0.0,3217,0,9393,10327589,300294.0
2021-W13,SE33,SE,10713,0.0,2953,0,13666,10327589,421020.0
2021-W13,SI,SI,52152,0.0,6313,0,58465,2095861,1724466.0
2021-W13,SK,SK,95847,0.0,7924,0,103771,5457873,4437897.0
2021-W13,UNK,FR,399,0.0,201,0,600,67320216,
2021-W14,AT,AT,113199,0.0,53126,0,166325,8901064,7358443.0
2021-W14,BE,BE,68536,0.0,12184,0,80720,11522440,9202196.0
2021-W14,BG,BG,39746,0.0,9200,0,48946,6951482,5761802.0
2021-W14,CY,CY,9474,0.0,3595,0,13069,888005,717452.0
2021-W14,CZ,CZ,73241,0.0,85167,0,158408,10693939,8694474.0
2021-W14,DK,DK,58395,0.0,23674,0,82069,5822763,4666625.0
2021-W14,EE,EE,13087,0.0,3245,0,16332,1328976,1071932.0
2021-W14,EL,EL,140533,0.0,31591,0,172124,10718565,8864187.0
2021-W14,ES,ES,438591,658.0,71858,0,510449,47332614,39006858.0
2021-W14,FI,FI,52555,0.0,2044,0,54599,5525292,4476235.0
2021-W14,FI19,FI,14907,0.0,292,0,15199,5525292,1115634.0
2021-W14,FI1B,FI,15712,0.0,274,0,15986,5525292,1358542.0
2021-W14,FI1C,FI,11648,0.0,586,0,12234,5525292,947446.0
2021-W14,FI1D,FI,10194,0.0,891,0,11085,5525292,1030639.0
2021-W14,FI20,FI,65,0.0,0,0,65,5525292,23974.0
2021-W14,HR,HR,24543,0.0,6275,4,30822,4058165,3360840.0
2021-W14,HU,HU,240695,0.0,161149,0,401844,9769526,8060478.0
2021-W14,IE,IE,18334,0.0,17615,0,35949,4964440,3762805.0
2021-W14,IT,IT,526015,0.0,198002,0,724017,59641488,50208329.0
2021-W14,ITC1,IT,49143,0.0,15587,0,64730,59641488,3671695.0
2021-W14,ITC2,IT,1761,0.0,210,0,1971,59641488,105478.0
2021-W14,ITC3,IT,24589,0.0,6127,0,30716,59641488,1319939.0
2021-W14,ITC4,IT,79587,0.0,40941,0,120528,59641488,8401504.0
2021-W14,ITF1,IT,11707,0.0,5805,0,17512,59641488,1101145.0
2021-W14,ITF2,IT,2311,0.0,599,0,2910,59641488,259104.0
2021-W14,ITF3,IT,51170,0.0,13885,0,65055,59641488,4705645.0
2021-W14,ITF4,IT,25385,0.0,14833,0,40218,59641488,3323846.0
2021-W14,ITF5,IT,2944,0.0,533,0,3477,59641488,472505.0
2021-W14,ITF6,IT,10965,0.0,7334,0,18299,59641488,1590449.0
2021-W14,ITG1,IT,30934,0.0,14879,0,45813,59641488,4060763.0
2021-W14,ITG2,IT,14421,0.0,7713,45,22179,59641488,1393810.0
2021-W14,ITH1,IT,4236,0.0,715,214,5165,59641488,432245.0
2021-W14,ITH2,IT,3588,0.0,2004,0,5592,59641488,451813.0
2021-W14,ITH3,IT,58288,0.0,15262,0,73550,59641488,4105614.0
2021-W14,ITH4,IT,9748,0.0,1449,0,11197,59641488,1031961.0
2021-W14,ITH5,IT,31965,0.0,10231,0,42196,59641488,3768739.0
2021-W14,ITI1,IT,45470,0.0,8244,0,53714,59641488,3144823.0
2021-W14,ITI2,IT,8918,0.0,6588,0,15506,59641488,740527.0
2021-W14,ITI3,IT,21475,0.0,2490,0,23965,59641488,1284174.0
2021-W14,ITI4,IT,37410,0.0,17973,0,55383,59641488,4842550.0
2021-W14,LT,LT,26372,0.0,3952,0,30324,2794090,2295269.0
2021-W14,LT01,LT,0,0.0,0,0,0,2794090,664811.0
2021-W14,LT02,LT,26372,0.0,3952,0,30324,2794090,1630458.0
2021-W14,LU,LU,7630,0.0,3623,0,11253,626108,506569.0
2021-W14,MT,MT,8608,0.0,5907,0,14515,514564,432616.0
2021-W14,PL,PL,314840,0.0,14858,1,329699,37958138,31044901.0
2021-W14,PL21,PL,21779,0.0,533,0,22312,37958138,2725922.0
2021-W14,PL22,PL,39355,0.0,1282,0,40637,37958138,3705960.0
2021-W14,PL41,PL,26667,0.0,2685,0,29352,37958138,2803093.0
2021-W14,PL42,PL,14477,0.0,651,0,15128,37958138,1381726.0
2021-W14,PL43,PL,9115,0.0,510,0,9625,37958138,819729.0
2021-W14,PL51,PL,27850,0.0,1526,0,29376,37958138,2371693.0
2021-W14,PL52,PL,6986,0.0,468,0,7454,37958138,786355.0
2021-W14,PL61,PL,18286,0.0,149,0,18435,37958138,1679966.0
2021-W14,PL62,PL,10836,0.0,923,0,11759,37958138,1141615.0
2021-W14,PL63,PL,19157,0.0,977,0,20134,37958138,1856577.0
2021-W14,PL71,PL,20943,0.0,561,1,21505,37958138,2026852.0
2021-W14,PL72,PL,8279,0.0,274,0,8553,37958138,1016552.0
2021-W14,PL81,PL,18240,0.0,674,0,18914,37958138,1719530.0
2021-W14,PL82,PL,13929,0.0,788,0,14717,37958138,1701879.0
2021-W14,PL84,PL,8772,0.0,555,0,9327,37958138,945809.0
2021-W14,PL92X,PL,50169,0.0,2302,0,52471,37958138,
2021-W14,PT,PT,169498,0.0,33415,3,202916,10295909,8578859.0
2021-W14,PTCSR01,PT,10559,0.0,3445,0,14004,10295909,
2021-W14,PTCSR02,PT,3913,0.0,1416,0,5329,10295909,
2021-W14,PTCSR04,PT,34152,0.0,6050,0,40202,10295909,
2021-W14,PTCSR05,PT,63076,0.0,14091,2,77169,10295909,
2021-W14,PTCSR07,PT,57759,0.0,8400,1,66160,10295909,
2021-W14,SE,SE,67278,0.0,22483,0,89761,10327589,8147081.0
2021-W14,SE11,SE,11987,0.0,7524,0,19511,10327589,1855822.0
2021-W14,SE12,SE,10139,0.0,1830,0,11969,10327589,1362792.0
2021-W14,SE21,SE,8093,0.0,1535,0,9628,10327589,687126.0
2021-W14,SE22,SE,8768,0.0,4884,0,13652,10327589,1207724.0
2021-W14,SE23,SE,7552,0.0,2874,0,10426,10327589,1625707.0
2021-W14,SE31,SE,10823,0.0,1875,0,12698,10327589,686596.0
2021-W14,SE32,SE,5115,0.0,1672,0,6787,10327589,300294.0
2021-W14,SE33,SE,4801,0.0,279,0,5080,10327589,421020.0
2021-W14,SK,SK,32671,0.0,5453,0,38124,5457873,4437897.0
