YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W11,3882,0,3,0,,PL51,37958138,PL,ALL,AZ,2371693
2021-W11,891,0,1935,0,,PL41,37958138,PL,ALL,MOD,2803093
2021-W11,9614,0,3,0,,PL92X,37958138,PL,ALL,AZ,
2021-W11,993,0,0,0,,PL72,37958138,PL,ALL,AZ,1016552
2021-W11,146,0,208,0,,PL43,37958138,PL,ALL,MOD,819729
2021-W11,84,0,163,0,,PL52,37958138,PL,ALL,MOD,786355
2021-W11,15246,0,10333,0,,PL71,37958138,PL,ALL,COM,2026852
2021-W11,1925,0,5059,0,,PL92X,37958138,PL,ALL,MOD,
2021-W11,1797,0,1888,0,,PL71,37958138,PL,ALL,MOD,2026852
2021-W11,7140,0,11,0,,PL22,37958138,PL,ALL,AZ,3705960
2021-W11,1650,0,3825,0,,PL63,37958138,PL,ALL,MOD,1856577
2021-W11,18338,0,11385,0,,PL41,37958138,PL,ALL,COM,2803093
2021-W11,6700,0,3336,0,,PL43,37958138,PL,ALL,COM,819729
2021-W11,3521,0,22,0,,PL71,37958138,PL,ALL,AZ,2026852
2021-W11,15899,0,8877,0,,PL63,37958138,PL,ALL,COM,1856577
2021-W11,739,0,17,0,,PL43,37958138,PL,ALL,AZ,819729
2021-W11,35611,0,22417,0,,PL92X,37958138,PL,ALL,COM,
2021-W11,3232,0,4611,0,,PL51,37958138,PL,ALL,MOD,2371693
2021-W11,5611,0,1,0,,PL21,37958138,PL,ALL,AZ,2725922
2021-W11,742,0,3881,0,,PL21,37958138,PL,ALL,MOD,2725922
2021-W11,394,0,1378,0,,PL62,37958138,PL,ALL,MOD,1141615
2021-W11,4209,0,0,0,,PL82,37958138,PL,ALL,AZ,1701879
2021-W11,3715,0,3,0,,PL63,37958138,PL,ALL,AZ,1856577
2021-W11,8325,0,5921,0,,PL62,37958138,PL,ALL,COM,1141615
2021-W11,2102,0,160,0,,PL42,37958138,PL,ALL,MOD,1381726
2021-W11,3315,0,0,0,,PL42,37958138,PL,ALL,AZ,1381726
2021-W11,12048,0,7742,0,,PL61,37958138,PL,ALL,COM,1679966
2021-W11,2831,0,0,0,,PL61,37958138,PL,ALL,AZ,1679966
2021-W11,21048,0,10282,0,,PL51,37958138,PL,ALL,COM,2371693
2021-W11,14321,0,7418,0,,PL82,37958138,PL,ALL,COM,1701879
2021-W11,29,0,19,0,,PL42,37958138,PL,Age18_24,COM,120140
2021-W11,221,0,0,0,,PL42,37958138,PL,Age18_24,AZ,120140
2021-W11,2,0,3,0,,PL82,37958138,PL,Age18_24,MOD,170066
2021-W11,4,0,4,0,,PL81,37958138,PL,Age18_24,MOD,163186
2021-W11,184,0,1,0,,PL63,37958138,PL,Age18_24,AZ,171036
2021-W11,21,0,165,0,,PL63,37958138,PL,Age18_24,MOD,171036
2021-W11,328,0,1,0,,PL41,37958138,PL,Age18_24,AZ,257651
2021-W11,62,0,0,0,,PL43,37958138,PL,Age18_24,AZ,73609
2021-W11,186,0,0,0,,PL84,37958138,PL,Age18_24,AZ,88801
2021-W11,15,0,10,0,,PL43,37958138,PL,Age18_24,COM,73609
2021-W11,1,0,0,0,,PL43,37958138,PL,Age18_24,MOD,73609
2021-W11,50,0,48,0,,PL41,37958138,PL,Age18_24,COM,257651
2021-W11,436,0,0,0,,PL51,37958138,PL,Age18_24,AZ,189725
2021-W11,0,0,0,0,,PL72,37958138,PL,Age18_24,MOD,91866
2021-W11,24,0,49,0,,PL61,37958138,PL,Age18_24,COM,155296
2021-W11,0,0,2,0,,PL61,37958138,PL,Age18_24,MOD,155296
2021-W11,2,0,24,0,,PL71,37958138,PL,Age18_24,MOD,169826
2021-W11,10,0,5,0,,PL41,37958138,PL,Age18_24,MOD,257651
2021-W11,164,0,0,0,,PL72,37958138,PL,Age18_24,AZ,91866
2021-W11,271,0,0,0,,PL61,37958138,PL,Age18_24,AZ,155296
2021-W11,6,0,20,0,,PL51,37958138,PL,Age18_24,MOD,189725
2021-W11,29,0,14,0,,PL72,37958138,PL,Age18_24,COM,91866
2021-W11,897,0,0,0,,PL71,37958138,PL,Age18_24,AZ,169826
2021-W11,14,0,72,0,,PL92X,37958138,PL,Age18_24,MOD,
2021-W11,1130,0,0,0,,PL92X,37958138,PL,Age18_24,AZ,
2021-W11,32,0,0,0,,PL52,37958138,PL,Age18_24,AZ,67721
2021-W11,21,0,17,0,,PL62,37958138,PL,Age18_24,COM,109948
2021-W11,62,0,55,0,,PL71,37958138,PL,Age18_24,COM,169826
2021-W11,73,0,343,0,,PL,37958138,PL,Age18_24,MOD,2754264
2021-W11,930,0,754,0,,PL,37958138,PL,Age18_24,COM,2754264
2021-W11,82,0,61,0,,PL21,37958138,PL,Age18_24,COM,257295
2021-W11,1511,0,0,0,,PL22,37958138,PL,Age18_24,AZ,299728
2021-W11,148,0,0,0,,PL62,37958138,PL,Age18_24,AZ,109948
2021-W11,1,0,19,0,,PL21,37958138,PL,Age18_24,MOD,257295
2021-W11,158,0,134,0,,PL92X,37958138,PL,Age18_24,COM,
2021-W11,7430,0,2,0,,PL,37958138,PL,Age18_24,AZ,2754264
2021-W11,86,0,118,0,,PL22,37958138,PL,Age18_24,COM,299728
2021-W11,811,0,0,0,,PL21,37958138,PL,Age18_24,AZ,257295
2021-W11,1,0,1,0,,PL62,37958138,PL,Age18_24,MOD,109948
2021-W11,0,0,0,0,,PL52,37958138,PL,Age18_24,MOD,67721
2021-W11,28,0,18,0,,PL84,37958138,PL,Age18_24,COM,88801
2021-W11,313,0,0,0,,PL82,37958138,PL,Age18_24,AZ,170066
2021-W11,10,0,12,0,,PL52,37958138,PL,Age18_24,COM,67721
2021-W11,736,0,0,0,,PL81,37958138,PL,Age18_24,AZ,163186
2021-W11,68,0,40,0,,PL81,37958138,PL,Age18_24,COM,163186
2021-W11,73,0,42,0,,PL82,37958138,PL,Age18_24,COM,170066
2021-W11,1,0,2,0,,PL42,37958138,PL,Age18_24,MOD,120140
2021-W11,6,0,8,0,,PL84,37958138,PL,Age18_24,MOD,88801
2021-W11,102,0,76,0,,PL63,37958138,PL,Age18_24,COM,171036
2021-W11,93,0,41,0,,PL51,37958138,PL,Age18_24,COM,189725
2021-W11,4,0,18,0,,PL22,37958138,PL,Age18_24,MOD,299728
2021-W11,1340,0,1,0,,PL51,37958138,PL,Age25_49,AZ,1075447
2021-W11,298,0,174,0,,PL62,37958138,PL,Age25_49,COM,513216
2021-W11,18,0,11,0,,PL42,37958138,PL,Age25_49,MOD,613499
2021-W11,943,0,0,0,,PL82,37958138,PL,Age25_49,AZ,774259
2021-W11,155,0,87,0,,PL43,37958138,PL,Age25_49,COM,372241
2021-W11,1004,0,1,0,,PL81,37958138,PL,Age25_49,AZ,758087
2021-W11,33,0,48,0,,PL22,37958138,PL,Age25_49,MOD,1628150
2021-W11,1320,0,0,0,,PL42,37958138,PL,Age25_49,AZ,613499
2021-W11,783,0,1827,0,,PL,37958138,PL,Age25_49,MOD,14035724
2021-W11,1281,0,0,0,,PL61,37958138,PL,Age25_49,AZ,754125
2021-W11,278,0,250,0,,PL42,37958138,PL,Age25_49,COM,613499
2021-W11,117,0,625,0,,PL92X,37958138,PL,Age25_49,MOD,
2021-W11,2181,0,4,0,,PL41,37958138,PL,Age25_49,AZ,1311099
2021-W11,36,0,181,0,,PL21,37958138,PL,Age25_49,MOD,1266726
2021-W11,616,0,366,0,,PL71,37958138,PL,Age25_49,COM,877201
2021-W11,329,0,203,0,,PL84,37958138,PL,Age25_49,COM,416409
2021-W11,103,0,139,0,,PL51,37958138,PL,Age25_49,MOD,1075447
2021-W11,54,0,92,0,,PL84,37958138,PL,Age25_49,MOD,416409
2021-W11,366,0,1,0,,PL84,37958138,PL,Age25_49,AZ,416409
2021-W11,337,0,12,0,,PL43,37958138,PL,Age25_49,AZ,372241
2021-W11,768,0,353,0,,PL82,37958138,PL,Age25_49,COM,774259
2021-W11,639,0,398,0,,PL41,37958138,PL,Age25_49,COM,1311099
2021-W11,985,0,589,0,,PL21,37958138,PL,Age25_49,COM,1266726
2021-W11,68,0,29,0,,PL41,37958138,PL,Age25_49,MOD,1311099
2021-W11,174,0,456,0,,PL63,37958138,PL,Age25_49,MOD,863608
2021-W11,797,0,549,0,,PL22,37958138,PL,Age25_49,COM,1628150
2021-W11,24172,0,40,0,,PL,37958138,PL,Age25_49,AZ,14035724
2021-W11,31,0,61,0,,PL62,37958138,PL,Age25_49,MOD,513216
2021-W11,424,0,342,0,,PL61,37958138,PL,Age25_49,COM,754125
2021-W11,5,0,24,0,,PL61,37958138,PL,Age25_49,MOD,754125
2021-W11,732,0,390,0,,PL63,37958138,PL,Age25_49,COM,863608
2021-W11,39,0,28,0,,PL81,37958138,PL,Age25_49,MOD,758087
2021-W11,1554,0,0,0,,PL63,37958138,PL,Age25_49,AZ,863608
2021-W11,1630,0,1093,0,,PL92X,37958138,PL,Age25_49,COM,
2021-W11,4691,0,2,0,,PL92X,37958138,PL,Age25_49,AZ,
2021-W11,3447,0,0,0,,PL22,37958138,PL,Age25_49,AZ,1628150
2021-W11,50,0,116,0,,PL71,37958138,PL,Age25_49,MOD,877201
2021-W11,9362,0,5795,0,,PL,37958138,PL,Age25_49,COM,14035724
2021-W11,48,0,16,0,,PL82,37958138,PL,Age25_49,MOD,774259
2021-W11,1497,0,18,0,,PL71,37958138,PL,Age25_49,AZ,877201
2021-W11,497,0,0,0,,PL72,37958138,PL,Age25_49,AZ,437181
2021-W11,0,0,0,0,,PL72,37958138,PL,Age25_49,MOD,437181
2021-W11,158,0,85,0,,PL52,37958138,PL,Age25_49,COM,340831
2021-W11,713,0,337,0,,PL51,37958138,PL,Age25_49,COM,1075447
2021-W11,4,0,1,0,,PL52,37958138,PL,Age25_49,MOD,340831
2021-W11,2820,0,1,0,,PL21,37958138,PL,Age25_49,AZ,1266726
2021-W11,3,0,0,0,,PL43,37958138,PL,Age25_49,MOD,372241
2021-W11,626,0,0,0,,PL62,37958138,PL,Age25_49,AZ,513216
2021-W11,268,0,0,0,,PL52,37958138,PL,Age25_49,AZ,340831
2021-W11,283,0,278,0,,PL72,37958138,PL,Age25_49,COM,437181
2021-W11,557,0,301,0,,PL81,37958138,PL,Age25_49,COM,758087
2021-W11,25,0,9,0,,PL81,37958138,PL,Age50_59,MOD,258090
2021-W11,580,0,243,0,,PL22,37958138,PL,Age50_59,COM,574660
2021-W11,724,0,272,0,,PL21,37958138,PL,Age50_59,COM,406089
2021-W11,895,0,0,0,,PL21,37958138,PL,Age50_59,AZ,406089
2021-W11,593,0,1,0,,PL71,37958138,PL,Age50_59,AZ,299875
2021-W11,36,0,23,0,,PL84,37958138,PL,Age50_59,MOD,150688
2021-W11,184,0,99,0,,PL84,37958138,PL,Age50_59,COM,150688
2021-W11,186,0,2,0,,PL84,37958138,PL,Age50_59,AZ,150688
2021-W11,502,0,186,0,,PL82,37958138,PL,Age50_59,COM,261041
2021-W11,30,0,13,0,,PL82,37958138,PL,Age50_59,MOD,261041
2021-W11,425,0,0,0,,PL82,37958138,PL,Age50_59,AZ,261041
2021-W11,24,0,20,0,,PL71,37958138,PL,Age50_59,MOD,299875
2021-W11,517,0,0,0,,PL63,37958138,PL,Age50_59,AZ,268723
2021-W11,13,0,64,0,,PL21,37958138,PL,Age50_59,MOD,406089
2021-W11,92,0,116,0,,PL63,37958138,PL,Age50_59,MOD,268723
2021-W11,527,0,187,0,,PL63,37958138,PL,Age50_59,COM,268723
2021-W11,179,0,110,0,,PL72,37958138,PL,Age50_59,COM,152406
2021-W11,73,0,155,0,,PL51,37958138,PL,Age50_59,MOD,335778
2021-W11,465,0,203,0,,PL51,37958138,PL,Age50_59,COM,335778
2021-W11,521,0,1,0,,PL51,37958138,PL,Age50_59,AZ,335778
2021-W11,14,0,27,0,,PL62,37958138,PL,Age50_59,MOD,178133
2021-W11,243,0,89,0,,PL62,37958138,PL,Age50_59,COM,178133
2021-W11,210,0,0,0,,PL62,37958138,PL,Age50_59,AZ,178133
2021-W11,132,0,4,0,,PL43,37958138,PL,Age50_59,AZ,119913
2021-W11,4,0,0,0,,PL43,37958138,PL,Age50_59,MOD,119913
2021-W11,109,0,43,0,,PL43,37958138,PL,Age50_59,COM,119913
2021-W11,0,0,0,0,,PL72,37958138,PL,Age50_59,MOD,152406
2021-W11,1443,0,0,0,,PL92X,37958138,PL,Age50_59,AZ,
2021-W11,302,0,0,0,,PL81,37958138,PL,Age50_59,AZ,258090
2021-W11,191,0,0,0,,PL72,37958138,PL,Age50_59,AZ,152406
2021-W11,48,0,189,0,,PL92X,37958138,PL,Age50_59,MOD,
2021-W11,1069,0,387,0,,PL92X,37958138,PL,Age50_59,COM,
2021-W11,22,0,2,0,,PL42,37958138,PL,Age50_59,MOD,202987
2021-W11,187,0,148,0,,PL42,37958138,PL,Age50_59,COM,202987
2021-W11,486,0,0,0,,PL42,37958138,PL,Age50_59,AZ,202987
2021-W11,4,0,0,0,,PL52,37958138,PL,Age50_59,MOD,126175
2021-W11,127,0,33,0,,PL52,37958138,PL,Age50_59,COM,126175
2021-W11,33,0,9,0,,PL41,37958138,PL,Age50_59,MOD,408573
2021-W11,8330,0,8,0,,PL,37958138,PL,Age50_59,AZ,4606379
2021-W11,83,0,0,0,,PL52,37958138,PL,Age50_59,AZ,126175
2021-W11,6431,0,2695,0,,PL,37958138,PL,Age50_59,COM,4606379
2021-W11,698,0,0,0,,PL41,37958138,PL,Age50_59,AZ,408573
2021-W11,403,0,163,0,,PL71,37958138,PL,Age50_59,COM,299875
2021-W11,465,0,171,0,,PL41,37958138,PL,Age50_59,COM,408573
2021-W11,286,0,193,0,,PL61,37958138,PL,Age50_59,COM,253070
2021-W11,480,0,0,0,,PL61,37958138,PL,Age50_59,AZ,253070
2021-W11,0,0,8,0,,PL61,37958138,PL,Age50_59,MOD,253070
2021-W11,435,0,651,0,,PL,37958138,PL,Age50_59,MOD,4606379
2021-W11,17,0,16,0,,PL22,37958138,PL,Age50_59,MOD,574660
2021-W11,1168,0,0,0,,PL22,37958138,PL,Age50_59,AZ,574660
2021-W11,381,0,168,0,,PL81,37958138,PL,Age50_59,COM,258090
2021-W11,2781,0,569,0,,PL82,37958138,PL,Age60_69,COM,260743
2021-W11,336,0,0,0,,PL81,37958138,PL,Age60_69,AZ,282559
2021-W11,102,0,132,0,,PL62,37958138,PL,Age60_69,MOD,194061
2021-W11,2402,0,766,0,,PL22,37958138,PL,Age60_69,COM,643350
2021-W11,840,0,0,0,,PL41,37958138,PL,Age60_69,AZ,451714
2021-W11,1148,0,489,0,,PL62,37958138,PL,Age60_69,COM,194061
2021-W11,2038,0,0,0,,PL62,37958138,PL,Age60_69,AZ,194061
2021-W11,1457,0,1,0,,PL63,37958138,PL,Age60_69,AZ,303074
2021-W11,897,0,467,0,,PL42,37958138,PL,Age60_69,COM,253178
2021-W11,2426,0,2242,0,,PL,37958138,PL,Age60_69,MOD,5179612
2021-W11,17841,0,8,0,,PL,37958138,PL,Age60_69,AZ,5179612
2021-W11,29485,0,8778,0,,PL,37958138,PL,Age60_69,COM,5179612
2021-W11,458,0,418,0,,PL51,37958138,PL,Age60_69,MOD,427511
2021-W11,262,0,308,0,,PL92X,37958138,PL,Age60_69,MOD,
2021-W11,4386,0,1355,0,,PL92X,37958138,PL,Age60_69,COM,
2021-W11,141,0,0,0,,PL72,37958138,PL,Age60_69,AZ,176999
2021-W11,2234,0,1,0,,PL92X,37958138,PL,Age60_69,AZ,
2021-W11,2127,0,630,0,,PL41,37958138,PL,Age60_69,COM,451714
2021-W11,1580,0,1,0,,PL51,37958138,PL,Age60_69,AZ,427511
2021-W11,1092,0,0,0,,PL84,37958138,PL,Age60_69,AZ,149081
2021-W11,999,0,1,0,,PL22,37958138,PL,Age60_69,AZ,643350
2021-W11,2753,0,629,0,,PL51,37958138,PL,Age60_69,COM,427511
2021-W11,532,0,3,0,,PL71,37958138,PL,Age60_69,AZ,358487
2021-W11,107,0,99,0,,PL41,37958138,PL,Age60_69,MOD,451714
2021-W11,313,0,302,0,,PL63,37958138,PL,Age60_69,MOD,303074
2021-W11,191,0,121,0,,PL71,37958138,PL,Age60_69,MOD,358487
2021-W11,1748,0,671,0,,PL71,37958138,PL,Age60_69,COM,358487
2021-W11,1281,0,403,0,,PL61,37958138,PL,Age60_69,COM,283734
2021-W11,788,0,0,0,,PL61,37958138,PL,Age60_69,AZ,283734
2021-W11,10,0,4,0,,PL52,37958138,PL,Age60_69,MOD,132877
2021-W11,143,0,225,0,,PL82,37958138,PL,Age60_69,MOD,260743
2021-W11,720,0,0,0,,PL52,37958138,PL,Age60_69,AZ,132877
2021-W11,214,0,178,0,,PL22,37958138,PL,Age60_69,MOD,643350
2021-W11,66,0,56,0,,PL84,37958138,PL,Age60_69,MOD,149081
2021-W11,711,0,189,0,,PL52,37958138,PL,Age60_69,COM,132877
2021-W11,2521,0,0,0,,PL82,37958138,PL,Age60_69,AZ,260743
2021-W11,1286,0,0,0,,PL42,37958138,PL,Age60_69,AZ,253178
2021-W11,201,0,1,0,,PL43,37958138,PL,Age60_69,AZ,144781
2021-W11,820,0,231,0,,PL43,37958138,PL,Age60_69,COM,144781
2021-W11,1076,0,0,0,,PL21,37958138,PL,Age60_69,AZ,411003
2021-W11,752,0,267,0,,PL72,37958138,PL,Age60_69,COM,176999
2021-W11,267,0,11,0,,PL42,37958138,PL,Age60_69,MOD,253178
2021-W11,21,0,8,0,,PL43,37958138,PL,Age60_69,MOD,144781
2021-W11,5,0,0,0,,PL72,37958138,PL,Age60_69,MOD,176999
2021-W11,88,0,295,0,,PL21,37958138,PL,Age60_69,MOD,411003
2021-W11,2161,0,525,0,,PL63,37958138,PL,Age60_69,COM,303074
2021-W11,952,0,352,0,,PL84,37958138,PL,Age60_69,COM,149081
2021-W11,17,0,52,0,,PL61,37958138,PL,Age60_69,MOD,283734
2021-W11,2541,0,629,0,,PL21,37958138,PL,Age60_69,COM,411003
2021-W11,2025,0,606,0,,PL81,37958138,PL,Age60_69,COM,282559
2021-W11,162,0,33,0,,PL81,37958138,PL,Age60_69,MOD,282559
2021-W11,41,0,187,0,,PL43,37958138,PL,Age70_79,MOD,70780
2021-W11,1140,0,1850,0,,PL92X,37958138,PL,Age70_79,MOD,
2021-W11,4433,0,2298,0,,PL52,37958138,PL,Age70_79,COM,71596
2021-W11,13708,0,5494,0,,PL51,37958138,PL,Age70_79,COM,213985
2021-W11,4552,0,3712,0,,PL42,37958138,PL,Age70_79,COM,123207
2021-W11,1185,0,1054,0,,PL71,37958138,PL,Age70_79,MOD,203817
2021-W11,27,0,0,0,,PL92X,37958138,PL,Age70_79,AZ,
2021-W11,2,0,0,0,,PL71,37958138,PL,Age70_79,AZ,203817
2021-W11,1,0,0,0,,PL52,37958138,PL,Age70_79,AZ,71596
2021-W11,2,0,0,0,,PL61,37958138,PL,Age70_79,AZ,149890
2021-W11,103,0,332,0,,PL61,37958138,PL,Age70_79,MOD,149890
2021-W11,895,0,2361,0,,PL63,37958138,PL,Age70_79,MOD,158403
2021-W11,2097,0,3204,0,,PL51,37958138,PL,Age70_79,MOD,213985
2021-W11,7564,0,3903,0,,PL61,37958138,PL,Age70_79,COM,149890
2021-W11,149173,0,78601,0,,PL,37958138,PL,Age70_79,COM,2783163
2021-W11,4791,0,2060,0,,PL43,37958138,PL,Age70_79,COM,70780
2021-W11,1371,0,1683,0,,PL22,37958138,PL,Age70_79,MOD,356929
2021-W11,21675,0,11208,0,,PL92X,37958138,PL,Age70_79,COM,
2021-W11,64,0,11,0,,PL,37958138,PL,Age70_79,AZ,2783163
2021-W11,51,0,426,0,,PL84,37958138,PL,Age70_79,MOD,82025
2021-W11,10387,0,18377,0,,PL,37958138,PL,Age70_79,MOD,2783163
2021-W11,14216,0,7342,0,,PL22,37958138,PL,Age70_79,COM,356929
2021-W11,2,0,0,0,,PL81,37958138,PL,Age70_79,AZ,158235
2021-W11,6,0,0,0,,PL43,37958138,PL,Age70_79,AZ,70780
2021-W11,5156,0,3613,0,,PL84,37958138,PL,Age70_79,COM,82025
2021-W11,0,0,0,0,,PL84,37958138,PL,Age70_79,AZ,82025
2021-W11,0,0,0,0,,PL72,37958138,PL,Age70_79,AZ,96096
2021-W11,382,0,451,0,,PL81,37958138,PL,Age70_79,MOD,158235
2021-W11,8160,0,4685,0,,PL82,37958138,PL,Age70_79,COM,142616
2021-W11,4119,0,2523,0,,PL72,37958138,PL,Age70_79,COM,96096
2021-W11,5,0,0,0,,PL82,37958138,PL,Age70_79,AZ,142616
2021-W11,10003,0,5594,0,,PL71,37958138,PL,Age70_79,COM,203817
2021-W11,82,0,0,0,,PL72,37958138,PL,Age70_79,MOD,96096
2021-W11,219,0,921,0,,PL62,37958138,PL,Age70_79,MOD,91015
2021-W11,5226,0,3604,0,,PL62,37958138,PL,Age70_79,COM,91015
2021-W11,2,0,1,0,,PL62,37958138,PL,Age70_79,AZ,91015
2021-W11,540,0,1100,0,,PL41,37958138,PL,Age70_79,MOD,244115
2021-W11,192,0,1617,0,,PL82,37958138,PL,Age70_79,MOD,142616
2021-W11,10397,0,5848,0,,PL81,37958138,PL,Age70_79,COM,158235
2021-W11,12220,0,6303,0,,PL41,37958138,PL,Age70_79,COM,244115
2021-W11,5,0,10,0,,PL22,37958138,PL,Age70_79,AZ,356929
2021-W11,1,0,0,0,,PL41,37958138,PL,Age70_79,AZ,244115
2021-W11,2,0,0,0,,PL51,37958138,PL,Age70_79,AZ,213985
2021-W11,6,0,0,0,,PL21,37958138,PL,Age70_79,AZ,233239
2021-W11,13170,0,5821,0,,PL21,37958138,PL,Age70_79,COM,233239
2021-W11,2,0,0,0,,PL63,37958138,PL,Age70_79,AZ,158403
2021-W11,536,0,3024,0,,PL21,37958138,PL,Age70_79,MOD,233239
2021-W11,56,0,93,0,,PL52,37958138,PL,Age70_79,MOD,71596
2021-W11,9783,0,4593,0,,PL63,37958138,PL,Age70_79,COM,158403
2021-W11,1,0,0,0,,PL42,37958138,PL,Age70_79,AZ,123207
2021-W11,1497,0,74,0,,PL42,37958138,PL,Age70_79,MOD,123207
2021-W11,1391,0,1564,0,,PL72,37958138,PL,Age80+,COM,62004
2021-W11,0,0,0,0,,PL43,37958138,PL,Age80+,AZ,38405
2021-W11,0,0,0,0,,PL72,37958138,PL,Age80+,AZ,62004
2021-W11,810,0,904,0,,PL43,37958138,PL,Age80+,COM,38405
2021-W11,344,0,2015,0,,PL92X,37958138,PL,Age80+,MOD,
2021-W11,1,0,0,0,,PL22,37958138,PL,Age80+,AZ,203143
2021-W11,2034,0,1582,0,,PL82,37958138,PL,Age80+,COM,93154
2021-W11,0,0,0,0,,PL82,37958138,PL,Age80+,AZ,93154
2021-W11,0,0,1,0,,PL63,37958138,PL,Age80+,AZ,91733
2021-W11,6684,0,8233,0,,PL92X,37958138,PL,Age80+,COM,
2021-W11,345,0,553,0,,PL71,37958138,PL,Age80+,MOD,117646
2021-W11,0,0,0,0,,PL71,37958138,PL,Age80+,AZ,117646
2021-W11,2409,0,3473,0,,PL71,37958138,PL,Age80+,COM,117646
2021-W11,40,0,305,0,,PL82,37958138,PL,Age80+,MOD,93154
2021-W11,153,0,381,0,,PL63,37958138,PL,Age80+,MOD,91733
2021-W11,5837,0,7044,2,,PL22,37958138,PL,Age80+,COM,203143
2021-W11,76,0,13,0,,PL43,37958138,PL,Age80+,MOD,38405
2021-W11,133,0,693,0,,PL41,37958138,PL,Age80+,MOD,129941
2021-W11,159,0,119,0,,PL81,37958138,PL,Age80+,MOD,99373
2021-W11,2832,0,3832,0,,PL41,37958138,PL,Age80+,COM,129941
2021-W11,2466,0,2849,0,,PL61,37958138,PL,Age80+,COM,83851
2021-W11,0,0,0,0,,PL61,37958138,PL,Age80+,AZ,83851
2021-W11,0,0,0,0,,PL41,37958138,PL,Age80+,AZ,129941
2021-W11,68,0,298,0,,PL21,37958138,PL,Age80+,MOD,151570
2021-W11,100,0,75,0,,PL61,37958138,PL,Age80+,MOD,83851
2021-W11,3311,0,3576,0,,PL51,37958138,PL,Age80+,COM,129247
2021-W11,2565,0,3106,0,,PL63,37958138,PL,Age80+,COM,91733
2021-W11,297,0,60,0,,PL42,37958138,PL,Age80+,MOD,68715
2021-W11,9,0,65,0,,PL52,37958138,PL,Age80+,MOD,47155
2021-W11,495,0,675,0,,PL51,37958138,PL,Age80+,MOD,129247
2021-W11,0,0,0,0,,PL42,37958138,PL,Age80+,AZ,68715
2021-W11,1969,0,2381,0,,PL81,37958138,PL,Age80+,COM,99373
2021-W11,0,0,0,0,,PL52,37958138,PL,Age80+,AZ,47155
2021-W11,3320,0,3824,0,,PL21,37958138,PL,Age80+,COM,151570
2021-W11,0,0,0,0,,PL81,37958138,PL,Age80+,AZ,99373
2021-W11,1526,0,2093,0,,PL42,37958138,PL,Age80+,COM,68715
2021-W11,0,0,0,0,,PL21,37958138,PL,Age80+,AZ,151570
2021-W11,2,0,0,0,,PL92X,37958138,PL,Age80+,AZ,
2021-W11,0,0,0,0,,PL62,37958138,PL,Age80+,AZ,55242
2021-W11,27,0,234,0,,PL62,37958138,PL,Age80+,MOD,55242
2021-W11,4,0,1,0,,PL,37958138,PL,Age80+,AZ,1685759
2021-W11,0,0,0,0,,PL51,37958138,PL,Age80+,AZ,129247
2021-W11,1479,0,1663,0,,PL84,37958138,PL,Age80+,COM,58805
2021-W11,1386,0,1545,0,,PL62,37958138,PL,Age80+,COM,55242
2021-W11,41179,0,49135,2,,PL,37958138,PL,Age80+,COM,1685759
2021-W11,42,0,88,0,,PL84,37958138,PL,Age80+,MOD,58805
2021-W11,218,0,253,0,,PL22,37958138,PL,Age80+,MOD,203143
2021-W11,1160,0,1466,0,,PL52,37958138,PL,Age80+,COM,47155
2021-W11,2559,0,5827,0,,PL,37958138,PL,Age80+,MOD,1685759
2021-W11,53,0,0,0,,PL72,37958138,PL,Age80+,MOD,62004
2021-W11,1,0,0,0,,PL84,37958138,PL,Age80+,AZ,58805
2021-W11,0,0,1,0,,PL84,37958138,PL,AgeUNK,COM,
2021-W11,3,0,1,0,,PL82,37958138,PL,AgeUNK,COM,
2021-W11,2,0,0,0,,PL82,37958138,PL,AgeUNK,AZ,
2021-W11,0,0,0,0,,PL51,37958138,PL,AgeUNK,MOD,
2021-W11,7,0,0,0,,PL84,37958138,PL,AgeUNK,AZ,
2021-W11,9,0,0,0,,PL61,37958138,PL,AgeUNK,AZ,
2021-W11,0,0,0,0,,PL82,37958138,PL,AgeUNK,MOD,
2021-W11,5,0,2,0,,PL51,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL61,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL72,37958138,PL,AgeUNK,AZ,
2021-W11,0,0,0,0,,PL72,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL72,37958138,PL,AgeUNK,MOD,
2021-W11,5,0,2,0,,PL81,37958138,PL,AgeUNK,COM,
2021-W11,1,0,0,0,,PL52,37958138,PL,AgeUNK,MOD,
2021-W11,1,0,1,0,,PL52,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL42,37958138,PL,AgeUNK,MOD,
2021-W11,84,0,38,0,,PL,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL84,37958138,PL,AgeUNK,MOD,
2021-W11,1,0,0,0,,PL63,37958138,PL,AgeUNK,AZ,
2021-W11,88,0,0,0,,PL81,37958138,PL,AgeUNK,AZ,
2021-W11,29,0,0,0,,PL63,37958138,PL,AgeUNK,COM,
2021-W11,9,0,7,0,,PL92X,37958138,PL,AgeUNK,COM,
